
Data taken from file : 
/raid3/Data/cdaweb.gsfc.nasa.gov/pub/data/wind/mfi/mfi_h0/1998/wi_h0_mfi_19980104_v05.cdf
     and               
/raid3/Data/cdaweb.gsfc.nasa.gov/pub/data/wind/swe/swe_h0/1998/wi_h0_swe_19980104_v02.cdf

The Alpha Particles were not considered in the number density

#TIMEDELAY
      0.00000

#START
 1998  1  4  1  2 18 164   -4.07    1.41    2.72  -333.65     0.00     0.00     4.61     169936.9
 1998  1  4  1  2 50 169   -3.93    1.73    2.69  -336.19     0.00     0.00     4.54     164319.1
 1998  1  4  1  6 40 476   -3.84    1.10    3.29  -326.41     0.00     0.00     4.64     159099.9
 1998  1  4  1  7 25 664   -3.79    1.16    3.15  -327.69     0.00     0.00     4.74     155340.6
 1998  1  4  1 11  2 631   -3.67    1.47    2.95  -319.49     0.00     0.00     5.16     158597.0
 1998  1  4  1 11 44 544   -3.75    1.59    2.48  -331.30     0.00     0.00     5.12     152764.9
 1998  1  4  1 13  8 291   -3.90    1.92    2.14  -334.55     0.00     0.00     4.89     154594.0
 1998  1  4  1 22 40 913   -3.93    2.33    1.92  -293.82     0.00     0.00     5.27     158420.0
 1998  1  4  1 25  1  99   -3.91    2.68    1.92  -305.42     0.00     0.00     4.99     156282.0
 1998  1  4  1 27 46  31   -3.67    3.66    2.25  -311.18     0.00     0.00     4.26     164915.0
 1998  1  4  1 28 20 328   -3.63    3.48    2.54  -313.21     0.00     0.00     4.44     156686.7
 1998  1  4  1 30 38 807   -4.71    0.32    1.97  -321.47     0.00     0.00     4.80     171915.3
 1998  1  4  1 32 24 455   -4.46   -0.61    2.36  -317.71     0.00     0.00     4.58     162286.3
 1998  1  4  1 33  0 651   -4.17   -0.36    2.89  -324.69     0.00     0.00     4.54     172379.8
 1998  1  4  1 35 19 410   -3.64   -1.18    3.23  -318.12     0.00     0.00     4.69     164100.9
 1998  1  4  1 36  6 105   -3.99   -0.55    3.17  -319.21     0.00     0.00     4.40     166762.9
 1998  1  4  1 36  7 326   -3.81   -0.80    3.33  -334.65     0.00     0.00     4.86     169072.4
 1998  1  4  1 37 16 741   -4.00    0.07    3.31  -339.29     0.00     0.00     4.33     170903.8
 1998  1  4  1 41 46 556   -4.01    0.08    3.22  -320.83     0.00     0.00     4.79     173641.5
 1998  1  4  1 41 47 168   -4.05    0.43    3.18  -331.08     0.00     0.00     4.69     169223.8
 1998  1  4  1 42 36 900   -4.00    0.72    3.15  -331.99     0.00     0.00     4.71     169057.2
 1998  1  4  1 52 20 282   -2.85    3.74    2.19  -295.28     0.00     0.00     4.40     167964.9
 1998  1  4  1 55  5 839   -3.13    3.70    1.87  -305.07     0.00     0.00     4.68     170738.2
 1998  1  4  1 59 55 613   -3.02    3.53    1.37  -297.03     0.00     0.00     5.01     168257.4
 1998  1  4  2  0 50 234   -2.86    3.97   -0.52  -306.25     0.00     0.00     4.95     166401.4
 1998  1  4  2  7  2 165   -2.57    4.70   -0.40  -296.57     0.00     0.00     4.85     155125.2
 1998  1  4  2  8 33 951   -2.78    5.30   -0.78  -327.00     0.00     0.00     4.38     165011.9
 1998  1  4  2 10 10 208   -3.07    5.19   -0.28  -323.90     0.00     0.00     4.77     158550.8
 1998  1  4  2 15 24 831   -2.76    5.06    0.54  -308.20     0.00     0.00     4.50     160507.7
 1998  1  4  2 17 12 214   -2.43    4.96    1.35  -313.87     0.00     0.00     4.84     171809.1
 1998  1  4  2 17 51 998   -2.72    3.78    3.04  -330.67     0.00     0.00     4.94     174551.3
 1998  1  4  2 22 51 214   -2.61    3.94    2.84  -310.80     0.00     0.00     4.72     161896.9
 1998  1  4  2 23 27  89   -2.42    3.90    3.00  -312.70     0.00     0.00     4.87     169335.3
 1998  1  4  2 24  7 259   -2.32    3.48    3.49  -329.33     0.00     0.00     4.80     173719.1
 1998  1  4  2 26 16  17   -2.47    3.96    2.79  -323.41     0.00     0.00     4.65     162869.1
 1998  1  4  2 27 36 223   -2.61    3.84    2.88  -332.07     0.00     0.00     4.78     170383.7
 1998  1  4  2 29 37 886   -2.68    4.08    2.53  -331.93     0.00     0.00     4.52     169709.4
 1998  1  4  2 33 42 279   -2.80    4.19    2.12  -316.28     0.00     0.00     4.82     163006.1
 1998  1  4  2 38 38 687   -2.56    4.30    2.03  -311.79     0.00     0.00     4.62     167292.8
 1998  1  4  2 40  5 505   -2.44    4.25    2.28  -319.29     0.00     0.00     4.58     173169.9
 1998  1  4  2 50 54 397   -2.98    3.42    2.66  -292.92     0.00     0.00     5.02     168740.2
 1998  1  4  2 53  6 808   -3.59    2.73    2.60  -314.32     0.00     0.00     4.78     162903.9
